code,multi_1,multi_2,multi_3,multi_4
'99677','16','16.10','16.10.1','16.10.1.3'
'99678','16','16.10','16.10.1','16.10.1.3'
'99679','16','16.10','16.10.1','16.10.1.3'
'27950','16','16.10','16.10.1','16.10.1.4'
'27951','16','16.10','16.10.1','16.10.1.4'
'27952','16','16.10','16.10.1','16.10.1.4'
'27953','16','16.10','16.10.1','16.10.1.4'
'99680','16','16.10','16.10.1','16.10.1.4'
'99681','16','16.10','16.10.1','16.10.1.4'
'99682','16','16.10','16.10.1','16.10.1.4'
'99683','16','16.10','16.10.1','16.10.1.4'
'99684','16','16.10','16.10.1','16.10.1.4'
'99685','16','16.10','16.10.1','16.10.1.4'
'99686','16','16.10','16.10.1','16.10.1.4'
'99687','16','16.10','16.10.1','16.10.1.4'
'99688','16','16.10','16.10.1','16.10.1.4'
'99689','16','16.10','16.10.1','16.10.1.4'
'99690','16','16.10','16.10.1','16.10.1.4'
'99691','16','16.10','16.10.1','16.10.1.4'
'99692','16','16.10','16.10.1','16.10.1.4'
'99693','16','16.10','16.10.1','16.10.1.4'
'99694','16','16.10','16.10.1','16.10.1.4'
'99695','16','16.10','16.10.1','16.10.1.4'
'99696','16','16.10','16.10.1','16.10.1.4'
'99699','16','16.10','16.10.1','16.10.1.4'
'99524','16','16.10','16.10.2',' '
'99831','16','16.10','16.10.2',' '
'99832','16','16.10','16.10.2',' '
'V1553','16','16.10','16.10.2',' '
'V1580','16','16.10','16.10.2',' '
'V1583','16','16.10','16.10.2',' '
'V9001','16','16.10','16.10.2',' '
'V9009','16','16.10','16.10.2',' '
'4294 ','16','16.10','16.10.2','16.10.2.1'
'45821','16','16.10','16.10.2','16.10.2.1'
'45829','16','16.10','16.10.2','16.10.2.1'
'9971 ','16','16.10','16.10.2','16.10.2.1'
'5187 ','16','16.10','16.10.2','16.10.2.2'
'9973 ','16','16.10','16.10.2','16.10.2.2'
'99731','16','16.10','16.10.2','16.10.2.2'
'99732','16','16.10','16.10.2','16.10.2.2'
'99739','16','16.10','16.10.2','16.10.2.2'
'53901','16','16.10','16.10.2','16.10.2.3'
'53909','16','16.10','16.10.2','16.10.2.3'
'53981','16','16.10','16.10.2','16.10.2.3'
'53989','16','16.10','16.10.2','16.10.2.3'
'5642 ','16','16.10','16.10.2','16.10.2.3'
'5643 ','16','16.10','16.10.2','16.10.2.3'
'5644 ','16','16.10','16.10.2','16.10.2.3'
'5696 ','16','16.10','16.10.2','16.10.2.3'
'56971','16','16.10','16.10.2','16.10.2.3'
'56979','16','16.10','16.10.2','16.10.2.3'
'5793 ','16','16.10','16.10.2','16.10.2.3'
'9974 ','16','16.10','16.10.2','16.10.2.3'
'99741','16','16.10','16.10.2','16.10.2.3'
'99749','16','16.10','16.10.2','16.10.2.3'
'59681','16','16.10','16.10.2','16.10.2.4'
'9975 ','16','16.10','16.10.2','16.10.2.4'
'9981 ','16','16.10','16.10.2','16.10.2.5'
'99811','16','16.10','16.10.2','16.10.2.5'
'99812','16','16.10','16.10.2','16.10.2.5'
'99813','16','16.10','16.10.2','16.10.2.5'
'51901','16','16.10','16.10.2','16.10.2.6'
'53086','16','16.10','16.10.2','16.10.2.6'
'53641','16','16.10','16.10.2','16.10.2.6'
'99762','16','16.10','16.10.2','16.10.2.6'
'9985 ','16','16.10','16.10.2','16.10.2.6'
'99851','16','16.10','16.10.2','16.10.2.6'
'99859','16','16.10','16.10.2','16.10.2.6'
'9993 ','16','16.10','16.10.2','16.10.2.6'
'27661','16','16.10','16.10.2','16.10.2.7'
'27783','16','16.10','16.10.2','16.10.2.7'
'27788','16','16.10','16.10.2','16.10.2.7'
'2853 ','16','16.10','16.10.2','16.10.2.7'
'28741','16','16.10','16.10.2','16.10.2.7'
'3490 ','16','16.10','16.10.2','16.10.2.7'
'3491 ','16','16.10','16.10.2','16.10.2.7'
'34931','16','16.10','16.10.2','16.10.2.7'
'41511','16','16.10','16.10.2','16.10.2.7'
'4582 ','16','16.10','16.10.2','16.10.2.7'
'5121 ','16','16.10','16.10.2','16.10.2.7'
'5122 ','16','16.10','16.10.2','16.10.2.7'
'5190 ','16','16.10','16.10.2','16.10.2.7'
'51900','16','16.10','16.10.2','16.10.2.7'
'51902','16','16.10','16.10.2','16.10.2.7'
'51909','16','16.10','16.10.2','16.10.2.7'
'53087','16','16.10','16.10.2','16.10.2.7'
'53640','16','16.10','16.10.2','16.10.2.7'
'53642','16','16.10','16.10.2','16.10.2.7'
'53649','16','16.10','16.10.2','16.10.2.7'
'56962','16','16.10','16.10.2','16.10.2.7'
'78062','16','16.10','16.10.2','16.10.2.7'
'78063','16','16.10','16.10.2','16.10.2.7'
'78066','16','16.10','16.10.2','16.10.2.7'
'9093 ','16','16.10','16.10.2','16.10.2.7'
'9954 ','16','16.10','16.10.2','16.10.2.7'
'99586','16','16.10','16.10.2','16.10.2.7'
'9970 ','16','16.10','16.10.2','16.10.2.7'
'99700','16','16.10','16.10.2','16.10.2.7'
'99701','16','16.10','16.10.2','16.10.2.7'
'99702','16','16.10','16.10.2','16.10.2.7'
'99709','16','16.10','16.10.2','16.10.2.7'
'9972 ','16','16.10','16.10.2','16.10.2.7'
'99760','16','16.10','16.10.2','16.10.2.7'
'99761','16','16.10','16.10.2','16.10.2.7'
'99769','16','16.10','16.10.2','16.10.2.7'
'99771','16','16.10','16.10.2','16.10.2.7'
'99772','16','16.10','16.10.2','16.10.2.7'
'99779','16','16.10','16.10.2','16.10.2.7'
'9979 ','16','16.10','16.10.2','16.10.2.7'
'99791','16','16.10','16.10.2','16.10.2.7'
'99799','16','16.10','16.10.2','16.10.2.7'
'9980 ','16','16.10','16.10.2','16.10.2.7'
'99800','16','16.10','16.10.2','16.10.2.7'
'99801','16','16.10','16.10.2','16.10.2.7'
'99802','16','16.10','16.10.2','16.10.2.7'
'99809','16','16.10','16.10.2','16.10.2.7'
'9982 ','16','16.10','16.10.2','16.10.2.7'
'9983 ','16','16.10','16.10.2','16.10.2.7'
'99830','16','16.10','16.10.2','16.10.2.7'
'99833','16','16.10','16.10.2','16.10.2.7'
'9984 ','16','16.10','16.10.2','16.10.2.7'
'9986 ','16','16.10','16.10.2','16.10.2.7'
'9987 ','16','16.10','16.10.2','16.10.2.7'
'9988 ','16','16.10','16.10.2','16.10.2.7'
'99881','16','16.10','16.10.2','16.10.2.7'
'99882','16','16.10','16.10.2','16.10.2.7'
'99883','16','16.10','16.10.2','16.10.2.7'
'99889','16','16.10','16.10.2','16.10.2.7'
'9989 ','16','16.10','16.10.2','16.10.2.7'
'9990 ','16','16.10','16.10.2','16.10.2.7'
'9991 ','16','16.10','16.10.2','16.10.2.7'
'9992 ','16','16.10','16.10.2','16.10.2.7'
'99934','16','16.10','16.10.2','16.10.2.7'
'99939','16','16.10','16.10.2','16.10.2.7'
'9994 ','16','16.10','16.10.2','16.10.2.7'
'99941','16','16.10','16.10.2','16.10.2.7'
'99942','16','16.10','16.10.2','16.10.2.7'
'99949','16','16.10','16.10.2','16.10.2.7'
'9995 ','16','16.10','16.10.2','16.10.2.7'
'99951','16','16.10','16.10.2','16.10.2.7'
'99952','16','16.10','16.10.2','16.10.2.7'
'99959','16','16.10','16.10.2','16.10.2.7'
'9996 ','16','16.10','16.10.2','16.10.2.7'
'99960','16','16.10','16.10.2','16.10.2.7'
'99961','16','16.10','16.10.2','16.10.2.7'
'99962','16','16.10','16.10.2','16.10.2.7'
'99963','16','16.10','16.10.2','16.10.2.7'
'99969','16','16.10','16.10.2','16.10.2.7'
'9997 ','16','16.10','16.10.2','16.10.2.7'
'99970','16','16.10','16.10.2','16.10.2.7'
'99971','16','16.10','16.10.2','16.10.2.7'
'99972','16','16.10','16.10.2','16.10.2.7'
'99973','16','16.10','16.10.2','16.10.2.7'
'99974','16','16.10','16.10.2','16.10.2.7'
'99975','16','16.10','16.10.2','16.10.2.7'
'99976','16','16.10','16.10.2','16.10.2.7'
'99977','16','16.10','16.10.2','16.10.2.7'
'99978','16','16.10','16.10.2','16.10.2.7'
'99979','16','16.10','16.10.2','16.10.2.7'
'9998 ','16','16.10','16.10.2','16.10.2.7'
'99980','16','16.10','16.10.2','16.10.2.7'
'99981','16','16.10','16.10.2','16.10.2.7'
'99982','16','16.10','16.10.2','16.10.2.7'
'99983','16','16.10','16.10.2','16.10.2.7'
'99984','16','16.10','16.10.2','16.10.2.7'
'99985','16','16.10','16.10.2','16.10.2.7'
'99988','16','16.10','16.10.2','16.10.2.7'
'99989','16','16.10','16.10.2','16.10.2.7'
'9999 ','16','16.10','16.10.2','16.10.2.7'
'9690 ','16','16.11','16.11.1',' '
'96900','16','16.11','16.11.1',' '
'96901','16','16.11','16.11.1',' '
'96902','16','16.11','16.11.1',' '
'96903','16','16.11','16.11.1',' '
'96904','16','16.11','16.11.1',' '
'96905','16','16.11','16.11.1',' '
'96909','16','16.11','16.11.1',' '
'9691 ','16','16.11','16.11.1',' '
'9692 ','16','16.11','16.11.1',' '
'9693 ','16','16.11','16.11.1',' '
'9694 ','16','16.11','16.11.1',' '
'9695 ','16','16.11','16.11.1',' '
'9696 ','16','16.11','16.11.1',' '
'9697 ','16','16.11','16.11.1',' '
'96970','16','16.11','16.11.1',' '
'96971','16','16.11','16.11.1',' '
'96972','16','16.11','16.11.1',' '
'96973','16','16.11','16.11.1',' '
'96979','16','16.11','16.11.1',' '
'9698 ','16','16.11','16.11.1',' '
'9699 ','16','16.11','16.11.1',' '
'52801','16','16.11','16.11.2',' '
'52802','16','16.11','16.11.2',' '
'9090 ','16','16.11','16.11.2',' '
'9095 ','16','16.11','16.11.2',' '
'9600 ','16','16.11','16.11.2',' '
'9601 ','16','16.11','16.11.2',' '
'9602 ','16','16.11','16.11.2',' '
'9603 ','16','16.11','16.11.2',' '
'9604 ','16','16.11','16.11.2',' '
'9605 ','16','16.11','16.11.2',' '
'9606 ','16','16.11','16.11.2',' '
'9607 ','16','16.11','16.11.2',' '
'9608 ','16','16.11','16.11.2',' '
'9609 ','16','16.11','16.11.2',' '
'9610 ','16','16.11','16.11.2',' '
'9611 ','16','16.11','16.11.2',' '
'9612 ','16','16.11','16.11.2',' '
'9613 ','16','16.11','16.11.2',' '
'9614 ','16','16.11','16.11.2',' '
'9615 ','16','16.11','16.11.2',' '
'9616 ','16','16.11','16.11.2',' '
'9617 ','16','16.11','16.11.2',' '
'9618 ','16','16.11','16.11.2',' '
'9619 ','16','16.11','16.11.2',' '
'9620 ','16','16.11','16.11.2',' '
'9621 ','16','16.11','16.11.2',' '
'9622 ','16','16.11','16.11.2',' '
'9623 ','16','16.11','16.11.2',' '
'9624 ','16','16.11','16.11.2',' '
'9625 ','16','16.11','16.11.2',' '
'9626 ','16','16.11','16.11.2',' '
'9627 ','16','16.11','16.11.2',' '
'9628 ','16','16.11','16.11.2',' '
'9629 ','16','16.11','16.11.2',' '
'9630 ','16','16.11','16.11.2',' '
'9631 ','16','16.11','16.11.2',' '
'9632 ','16','16.11','16.11.2',' '
'9633 ','16','16.11','16.11.2',' '
'9634 ','16','16.11','16.11.2',' '
'9635 ','16','16.11','16.11.2',' '
'9638 ','16','16.11','16.11.2',' '
'9639 ','16','16.11','16.11.2',' '
'9640 ','16','16.11','16.11.2',' '
'9641 ','16','16.11','16.11.2',' '
'9642 ','16','16.11','16.11.2',' '
'9643 ','16','16.11','16.11.2',' '
'9644 ','16','16.11','16.11.2',' '
'9645 ','16','16.11','16.11.2',' '
'9646 ','16','16.11','16.11.2',' '
'9647 ','16','16.11','16.11.2',' '
'9648 ','16','16.11','16.11.2',' '
'9649 ','16','16.11','16.11.2',' '
'9651 ','16','16.11','16.11.2',' '
'9654 ','16','16.11','16.11.2',' '
'9655 ','16','16.11','16.11.2',' '
'9656 ','16','16.11','16.11.2',' '
'96561','16','16.11','16.11.2',' '
'96569','16','16.11','16.11.2',' '
'9657 ','16','16.11','16.11.2',' '
'9658 ','16','16.11','16.11.2',' '
'9659 ','16','16.11','16.11.2',' '
'9660 ','16','16.11','16.11.2',' '
'9661 ','16','16.11','16.11.2',' '
'9662 ','16','16.11','16.11.2',' '
'9663 ','16','16.11','16.11.2',' '
'9664 ','16','16.11','16.11.2',' '
'9670 ','16','16.11','16.11.2',' '
'9671 ','16','16.11','16.11.2',' '
'9672 ','16','16.11','16.11.2',' '
'9673 ','16','16.11','16.11.2',' '
'9674 ','16','16.11','16.11.2',' '
'9675 ','16','16.11','16.11.2',' '
'9676 ','16','16.11','16.11.2',' '
'9678 ','16','16.11','16.11.2',' '
'9679 ','16','16.11','16.11.2',' '
'9680 ','16','16.11','16.11.2',' '
'9681 ','16','16.11','16.11.2',' '
'9682 ','16','16.11','16.11.2',' '
'9683 ','16','16.11','16.11.2',' '
'9684 ','16','16.11','16.11.2',' '
'9685 ','16','16.11','16.11.2',' '
'9686 ','16','16.11','16.11.2',' '
'9687 ','16','16.11','16.11.2',' '
'9689 ','16','16.11','16.11.2',' '
'9700 ','16','16.11','16.11.2',' '
'9701 ','16','16.11','16.11.2',' '
'9708 ','16','16.11','16.11.2',' '
'97081','16','16.11','16.11.2',' '
'97089','16','16.11','16.11.2',' '
'9709 ','16','16.11','16.11.2',' '
'9710 ','16','16.11','16.11.2',' '
'9711 ','16','16.11','16.11.2',' '
'9712 ','16','16.11','16.11.2',' '
'9713 ','16','16.11','16.11.2',' '
'9719 ','16','16.11','16.11.2',' '
'9720 ','16','16.11','16.11.2',' '
'9721 ','16','16.11','16.11.2',' '
'9722 ','16','16.11','16.11.2',' '
'9723 ','16','16.11','16.11.2',' '
'9724 ','16','16.11','16.11.2',' '
'9725 ','16','16.11','16.11.2',' '
'9726 ','16','16.11','16.11.2',' '
'9727 ','16','16.11','16.11.2',' '
'9728 ','16','16.11','16.11.2',' '
'9729 ','16','16.11','16.11.2',' '
'9730 ','16','16.11','16.11.2',' '
'9731 ','16','16.11','16.11.2',' '
'9732 ','16','16.11','16.11.2',' '
'9733 ','16','16.11','16.11.2',' '
'9734 ','16','16.11','16.11.2',' '
'9735 ','16','16.11','16.11.2',' '
'9736 ','16','16.11','16.11.2',' '
'9738 ','16','16.11','16.11.2',' '
'9739 ','16','16.11','16.11.2',' '
'9740 ','16','16.11','16.11.2',' '
'9741 ','16','16.11','16.11.2',' '
'9742 ','16','16.11','16.11.2',' '
'9743 ','16','16.11','16.11.2',' '
'9744 ','16','16.11','16.11.2',' '
'9745 ','16','16.11','16.11.2',' '
'9746 ','16','16.11','16.11.2',' '
'9747 ','16','16.11','16.11.2',' '
'9750 ','16','16.11','16.11.2',' '
'9751 ','16','16.11','16.11.2',' '
'9752 ','16','16.11','16.11.2',' '
'9753 ','16','16.11','16.11.2',' '
'9754 ','16','16.11','16.11.2',' '
'9755 ','16','16.11','16.11.2',' '
'9756 ','16','16.11','16.11.2',' '
'9757 ','16','16.11','16.11.2',' '
'9758 ','16','16.11','16.11.2',' '
'9760 ','16','16.11','16.11.2',' '
'9761 ','16','16.11','16.11.2',' '
'9762 ','16','16.11','16.11.2',' '
'9763 ','16','16.11','16.11.2',' '
'9764 ','16','16.11','16.11.2',' '
'9765 ','16','16.11','16.11.2',' '
'9766 ','16','16.11','16.11.2',' '
'9767 ','16','16.11','16.11.2',' '
'9768 ','16','16.11','16.11.2',' '
'9769 ','16','16.11','16.11.2',' '
'9770 ','16','16.11','16.11.2',' '
'9771 ','16','16.11','16.11.2',' '
'9772 ','16','16.11','16.11.2',' '
'9773 ','16','16.11','16.11.2',' '
'9774 ','16','16.11','16.11.2',' '
'9778 ','16','16.11','16.11.2',' '
'9779 ','16','16.11','16.11.2',' '
'9780 ','16','16.11','16.11.2',' '
'9781 ','16','16.11','16.11.2',' '
'9782 ','16','16.11','16.11.2',' '
'9783 ','16','16.11','16.11.2',' '
'9784 ','16','16.11','16.11.2',' '
'9785 ','16','16.11','16.11.2',' '
'9786 ','16','16.11','16.11.2',' '
'9788 ','16','16.11','16.11.2',' '
'9789 ','16','16.11','16.11.2',' '
'9790 ','16','16.11','16.11.2',' '
'9791 ','16','16.11','16.11.2',' '
'9792 ','16','16.11','16.11.2',' '
'9793 ','16','16.11','16.11.2',' '
'9794 ','16','16.11','16.11.2',' '
'9795 ','16','16.11','16.11.2',' '
'9796 ','16','16.11','16.11.2',' '
'9797 ','16','16.11','16.11.2',' '
'9799 ','16','16.11','16.11.2',' '
'9952 ','16','16.11','16.11.2',' '
'99520','16','16.11','16.11.2',' '
'99521','16','16.11','16.11.2',' '
'99522','16','16.11','16.11.2',' '
'99523','16','16.11','16.11.2',' '
'99527','16','16.11','16.11.2',' '
'99529','16','16.11','16.11.2',' '
'9091 ','16','16.11','16.11.3',' '
'9801 ','16','16.11','16.11.3',' '
'9802 ','16','16.11','16.11.3',' '
'9803 ','16','16.11','16.11.3',' '
'9808 ','16','16.11','16.11.3',' '
'9809 ','16','16.11','16.11.3',' '
'981  ','16','16.11','16.11.3',' '
'9820 ','16','16.11','16.11.3',' '
'9821 ','16','16.11','16.11.3',' '
'9822 ','16','16.11','16.11.3',' '
'9823 ','16','16.11','16.11.3',' '
'9824 ','16','16.11','16.11.3',' '
'9828 ','16','16.11','16.11.3',' '
'9830 ','16','16.11','16.11.3',' '
'9831 ','16','16.11','16.11.3',' '
'9832 ','16','16.11','16.11.3',' '
'9839 ','16','16.11','16.11.3',' '
'9840 ','16','16.11','16.11.3',' '
'9841 ','16','16.11','16.11.3',' '
'9848 ','16','16.11','16.11.3',' '
'9849 ','16','16.11','16.11.3',' '
'9850 ','16','16.11','16.11.3',' '
'9851 ','16','16.11','16.11.3',' '
'9852 ','16','16.11','16.11.3',' '
'9853 ','16','16.11','16.11.3',' '
'9854 ','16','16.11','16.11.3',' '
'9855 ','16','16.11','16.11.3',' '
'9856 ','16','16.11','16.11.3',' '
'9858 ','16','16.11','16.11.3',' '
'9859 ','16','16.11','16.11.3',' '
'986  ','16','16.11','16.11.3',' '
'9870 ','16','16.11','16.11.3',' '
'9871 ','16','16.11','16.11.3',' '
'9872 ','16','16.11','16.11.3',' '
'9873 ','16','16.11','16.11.3',' '
'9874 ','16','16.11','16.11.3',' '
'9875 ','16','16.11','16.11.3',' '
'9876 ','16','16.11','16.11.3',' '
'9877 ','16','16.11','16.11.3',' '
'9878 ','16','16.11','16.11.3',' '
'9879 ','16','16.11','16.11.3',' '
'9880 ','16','16.11','16.11.3',' '
'9881 ','16','16.11','16.11.3',' '
'9882 ','16','16.11','16.11.3',' '
'9888 ','16','16.11','16.11.3',' '
'9889 ','16','16.11','16.11.3',' '
'9890 ','16','16.11','16.11.3',' '
'9891 ','16','16.11','16.11.3',' '
'9892 ','16','16.11','16.11.3',' '
'9893 ','16','16.11','16.11.3',' '
'9894 ','16','16.11','16.11.3',' '
'9895 ','16','16.11','16.11.3',' '
'9896 ','16','16.11','16.11.3',' '
'9897 ','16','16.11','16.11.3',' '
'9898 ','16','16.11','16.11.3',' '
'98981','16','16.11','16.11.3',' '
'98982','16','16.11','16.11.3',' '
'98983','16','16.11','16.11.3',' '
'98984','16','16.11','16.11.3',' '
'98989','16','16.11','16.11.3',' '
'9899 ','16','16.11','16.11.3',' '
'7960 ','16','16.12',' ',' '
'7990 ','16','16.12',' ',' '
'79901','16','16.12',' ',' '
'79902','16','16.12',' ',' '
'9071 ','16','16.12',' ',' '
'9073 ','16','16.12',' ',' '
'9074 ','16','16.12',' ',' '
'9075 ','16','16.12',' ',' '
'9079 ','16','16.12',' ',' '
'9085 ','16','16.12',' ',' '
'9086 ','16','16.12',' ',' '
'9089 ','16','16.12',' ',' '
'9092 ','16','16.12',' ',' '
'9094 ','16','16.12',' ',' '
'9099 ','16','16.12',' ',' '
'9300 ','16','16.12',' ',' '
'9301 ','16','16.12',' ',' '
'9302 ','16','16.12',' ',' '
'9308 ','16','16.12',' ',' '
'9309 ','16','16.12',' ',' '
'931  ','16','16.12',' ',' '
'932  ','16','16.12',' ',' '
'9330 ','16','16.12',' ',' '
'9331 ','16','16.12',' ',' '
'9340 ','16','16.12',' ',' '
'9341 ','16','16.12',' ',' '
'9348 ','16','16.12',' ',' '
'9349 ','16','16.12',' ',' '
'9350 ','16','16.12',' ',' '
'9351 ','16','16.12',' ',' '
'9352 ','16','16.12',' ',' '
'936  ','16','16.12',' ',' '
'937  ','16','16.12',' ',' '
'938  ','16','16.12',' ',' '
'9390 ','16','16.12',' ',' '
'9391 ','16','16.12',' ',' '
'9392 ','16','16.12',' ',' '
'9393 ','16','16.12',' ',' '
'9399 ','16','16.12',' ',' '
'9500 ','16','16.12',' ',' '
'9501 ','16','16.12',' ',' '
'9502 ','16','16.12',' ',' '
'9503 ','16','16.12',' ',' '
'9509 ','16','16.12',' ',' '
'9510 ','16','16.12',' ',' '
'9511 ','16','16.12',' ',' '
'9512 ','16','16.12',' ',' '
'9513 ','16','16.12',' ',' '
'9514 ','16','16.12',' ',' '
'9515 ','16','16.12',' ',' '
'9516 ','16','16.12',' ',' '
'9517 ','16','16.12',' ',' '
'9518 ','16','16.12',' ',' '
'9519 ','16','16.12',' ',' '
'9530 ','16','16.12',' ',' '
'9531 ','16','16.12',' ',' '
'9532 ','16','16.12',' ',' '
'9533 ','16','16.12',' ',' '
'9534 ','16','16.12',' ',' '
'9535 ','16','16.12',' ',' '
'9538 ','16','16.12',' ',' '
'9539 ','16','16.12',' ',' '
'9540 ','16','16.12',' ',' '
'9541 ','16','16.12',' ',' '
'9548 ','16','16.12',' ',' '
'9549 ','16','16.12',' ',' '
'9550 ','16','16.12',' ',' '
'9551 ','16','16.12',' ',' '
'9552 ','16','16.12',' ',' '
'9553 ','16','16.12',' ',' '
'9554 ','16','16.12',' ',' '
'9555 ','16','16.12',' ',' '
'9556 ','16','16.12',' ',' '
'9557 ','16','16.12',' ',' '
'9558 ','16','16.12',' ',' '
'9559 ','16','16.12',' ',' '
'9560 ','16','16.12',' ',' '
'9561 ','16','16.12',' ',' '
'9562 ','16','16.12',' ',' '
'9563 ','16','16.12',' ',' '
'9564 ','16','16.12',' ',' '
'9565 ','16','16.12',' ',' '
'9568 ','16','16.12',' ',' '
'9569 ','16','16.12',' ',' '
'9570 ','16','16.12',' ',' '
'9571 ','16','16.12',' ',' '
'9578 ','16','16.12',' ',' '
'9579 ','16','16.12',' ',' '
'9580 ','16','16.12',' ',' '
'9581 ','16','16.12',' ',' '
'9582 ','16','16.12',' ',' '
'9583 ','16','16.12',' ',' '
'9584 ','16','16.12',' ',' '
'9585 ','16','16.12',' ',' '
'9586 ','16','16.12',' ',' '
'9587 ','16','16.12',' ',' '
'9588 ','16','16.12',' ',' '
'95890','16','16.12',' ',' '
'95891','16','16.12',' ',' '
'95892','16','16.12',' ',' '
'95893','16','16.12',' ',' '
'95899','16','16.12',' ',' '
'9590 ','16','16.12',' ',' '
'95901','16','16.12',' ',' '
'95909','16','16.12',' ',' '
'9591 ','16','16.12',' ',' '
'95911','16','16.12',' ',' '
'95912','16','16.12',' ',' '
'95913','16','16.12',' ',' '
'95914','16','16.12',' ',' '
'95919','16','16.12',' ',' '
'9592 ','16','16.12',' ',' '
'9593 ','16','16.12',' ',' '
'9594 ','16','16.12',' ',' '
'9595 ','16','16.12',' ',' '
'9596 ','16','16.12',' ',' '
'9597 ','16','16.12',' ',' '
'9598 ','16','16.12',' ',' '
'9599 ','16','16.12',' ',' '
'990  ','16','16.12',' ',' '
'9910 ','16','16.12',' ',' '
'9911 ','16','16.12',' ',' '
'9912 ','16','16.12',' ',' '
'9913 ','16','16.12',' ',' '
'9914 ','16','16.12',' ',' '
'9915 ','16','16.12',' ',' '
'9916 ','16','16.12',' ',' '
'9918 ','16','16.12',' ',' '
'9919 ','16','16.12',' ',' '
'9920 ','16','16.12',' ',' '
'9921 ','16','16.12',' ',' '
'9922 ','16','16.12',' ',' '
'9923 ','16','16.12',' ',' '
'9924 ','16','16.12',' ',' '
'9925 ','16','16.12',' ',' '
'9926 ','16','16.12',' ',' '
'9927 ','16','16.12',' ',' '
'9928 ','16','16.12',' ',' '
'9929 ','16','16.12',' ',' '
'9930 ','16','16.12',' ',' '
'9931 ','16','16.12',' ',' '
'9932 ','16','16.12',' ',' '
'9933 ','16','16.12',' ',' '
'9934 ','16','16.12',' ',' '
'9938 ','16','16.12',' ',' '
'9939 ','16','16.12',' ',' '
'9940 ','16','16.12',' ',' '
'9941 ','16','16.12',' ',' '
'9942 ','16','16.12',' ',' '
'9943 ','16','16.12',' ',' '
'9944 ','16','16.12',' ',' '
'9945 ','16','16.12',' ',' '
'9946 ','16','16.12',' ',' '
'9947 ','16','16.12',' ',' '
'9948 ','16','16.12',' ',' '
'9949 ','16','16.12',' ',' '
'9955 ','16','16.12',' ',' '
'99550','16','16.12',' ',' '
'99551','16','16.12',' ',' '
'99552','16','16.12',' ',' '
'99553','16','16.12',' ',' '
'99554','16','16.12',' ',' '
'99555','16','16.12',' ',' '
'99559','16','16.12',' ',' '
'99580','16','16.12',' ',' '
'99581','16','16.12',' ',' '
'99582','16','16.12',' ',' '
'99583','16','16.12',' ',' '
'99584','16','16.12',' ',' '
'99585','16','16.12',' ',' '
'99589','16','16.12',' ',' '
'99590','16','16.12',' ',' '
'99593','16','16.12',' ',' '
'99594','16','16.12',' ',' '
'V155 ','16','16.12',' ',' '
'V1551','16','16.12',' ',' '
'V1559','16','16.12',' ',' '
'V156 ','16','16.12',' ',' '
'V1588','16','16.12',' ',' '
'V713 ','16','16.12',' ',' '
'V714 ','16','16.12',' ',' '
'V716 ','16','16.12',' ',' '
'V9010','16','16.12',' ',' '
'V9011','16','16.12',' ',' '
'V9012','16','16.12',' ',' '
'V902 ','16','16.12',' ',' '
'V9031','16','16.12',' ',' '
'V9032','16','16.12',' ',' '
'V9033','16','16.12',' ',' '
